377321322826432525,10000
196013888649691136,10000
138149779896139776,10000
129274910202658816,10000
129040237622984705,10000
129039752543469568,10000
129038895219343361,10000
124696062500798466,10000
124695731729596418,10100
124621743514976256,10000
120364102374653953,10000
179053921212301313,10000
